block	time	key
-1	1.05617502714	right
-1	11.8401134458	left
-1	27.8076481105	right
0	0.850988952743	right
0	15.1349981542	left
0	27.9759803124	right
0	38.8536020325	left
0	46.0371578313	right
0	56.54617925	left
0	72.3971256424	right
0	85.322224097	left
0	93.0220181476	right
0	100.507372736	left
0	111.023885366	right
